id,timestamp,ABSOLUTE_LOAD,ACCELERATOR_POS_D,ACCELERATOR_POS_E,BAROMETRIC_PRESSURE,CALIBRATION_ID,CONTROL_MODULE_VOLTAGE,COOLANT_TEMP,DISTANCE_SINCE_DTC_CLEAR,DISTANCE_W_MIL,ELM_VERSION,ELM_VOLTAGE,ENGINE_LOAD,EVAPORATIVE_PURGE,FUEL_STATUS,GET_CURRENT_DTC,GET_DTC,INTAKE_PRESSURE,INTAKE_TEMP,LONG_FUEL_TRIM_1,MIDS_A,MIDS_B,MONITOR_CATALYST_B1,MONITOR_O2_B1S1,MONITOR_VVT_B1,O2_B1S1,O2_B1S2,O2_SENSORS,OBD_COMPLIANCE,PIDS_9A,PIDS_A,PIDS_B,PIDS_C,RELATIVE_THROTTLE_POS,RPM,RUN_TIME,SHORT_FUEL_TRIM_1,SPEED,STATUS,THROTTLE_ACTUATOR,THROTTLE_POS,THROTTLE_POS_B,TIMING_ADVANCE,WARMUPS_SINCE_DTC_CLEAR
201,2025-04-22 15:01:00,30.19607843137255 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.523 volt,90 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,42.35294117647059 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,79 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.11 volt,0.715 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,842.5 revolutions_per_minute,1652.0 second,-0.78125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eabf0>,10.196078431372548 percent,18.03921568627451 percent,17.647058823529413 percent,-2.5 degree,0.0 count
202,2025-04-22 15:01:07,30.19607843137255 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.593 volt,90 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.3 volt,43.13725490196079 percent,2.3529411764705883 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],47 kilopascal,79 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.805 volt,0.72 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,854.5 revolutions_per_minute,1659.0 second,3.90625 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68ead90>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-4.0 degree,0.0 count
203,2025-04-22 15:01:14,30.588235294117645 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.546000000000001 volt,90 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.2 volt,43.13725490196079 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],47 kilopascal,79 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.805 volt,0.72 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,861.5 revolutions_per_minute,1666.0 second,3.125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf689ec30>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-4.0 degree,0.0 count
204,2025-04-22 15:01:21,30.980392156862745 percent,14.509803921568627 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.57 volt,90 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,43.529411764705884 percent,5.490196078431373 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,79 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.885 volt,0.735 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,836.0 revolutions_per_minute,1673.0 second,-3.90625 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eab90>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-3.0 degree,0.0 count
205,2025-04-22 15:01:28,30.980392156862745 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.57 volt,90 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.4 volt,43.13725490196079 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],47 kilopascal,79 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.145 volt,0.73 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,8.235294117647058 percent,840.5 revolutions_per_minute,1680.0 second,-0.78125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68ead90>,10.588235294117647 percent,18.431372549019606 percent,18.03921568627451 percent,-6.0 degree,0.0 count
206,2025-04-22 15:01:35,30.588235294117645 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.499 volt,90 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,43.92156862745098 percent,2.7450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],50 kilopascal,79 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.05 volt,0.705 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,8.235294117647058 percent,877.0 revolutions_per_minute,1686.0 second,-0.78125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68862f0>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-4.5 degree,0.0 count
207,2025-04-22 15:01:42,30.980392156862745 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.546000000000001 volt,90 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.4 volt,43.92156862745098 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,79 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.8 volt,0.725 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,869.0 revolutions_per_minute,1694.0 second,-2.34375 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68ea130>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-2.5 degree,0.0 count
208,2025-04-22 15:01:49,30.980392156862745 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.57 volt,90 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,44.31372549019608 percent,7.8431372549019605 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,79 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.745 volt,0.725 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,861.0 revolutions_per_minute,1700.0 second,-1.5625 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf6886290>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-4.0 degree,0.0 count
209,2025-04-22 15:01:56,30.980392156862745 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.499 volt,90 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.0 volt,44.31372549019608 percent,7.8431372549019605 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,79 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.225 volt,0.725 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,860.5 revolutions_per_minute,1707.0 second,-4.6875 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf689e710>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-3.0 degree,0.0 count
210,2025-04-22 15:02:03,30.980392156862745 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.546000000000001 volt,90 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,44.31372549019608 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,79 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.665 volt,0.725 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,862.0 revolutions_per_minute,1714.0 second,0.78125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68862f0>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-3.0 degree,0.0 count
211,2025-04-22 15:02:10,30.980392156862745 percent,14.509803921568627 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.64 volt,90 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,43.92156862745098 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,79 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.8 volt,0.725 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,854.5 revolutions_per_minute,1721.0 second,2.34375 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eacd0>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-4.0 degree,0.0 count
212,2025-04-22 15:02:17,31.372549019607842 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.546000000000001 volt,91 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.5 volt,43.529411764705884 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],49 kilopascal,80 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.83 volt,0.725 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,842.0 revolutions_per_minute,1728.0 second,0.0 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf6886290>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-3.0 degree,0.0 count
213,2025-04-22 15:02:24,31.372549019607842 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.546000000000001 volt,91 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.2 volt,43.529411764705884 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],49 kilopascal,80 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.12 volt,0.725 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,860.0 revolutions_per_minute,1735.0 second,-1.5625 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68ead90>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-3.0 degree,0.0 count
214,2025-04-22 15:02:31,31.372549019607842 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.523 volt,91 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,44.31372549019608 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],49 kilopascal,80 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.68 volt,0.725 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,849.0 revolutions_per_minute,1742.0 second,-0.78125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf689ec30>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-4.5 degree,0.0 count
215,2025-04-22 15:02:38,31.764705882352942 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.499 volt,91 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,44.31372549019608 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],49 kilopascal,80 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.315 volt,0.72 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,852.0 revolutions_per_minute,1749.0 second,-0.78125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf689ec30>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-4.0 degree,0.0 count
216,2025-04-22 15:02:45,31.372549019607842 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.546000000000001 volt,91 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.0 volt,43.92156862745098 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,80 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.14 volt,0.715 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,859.0 revolutions_per_minute,1756.0 second,3.125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68ead90>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-4.0 degree,0.0 count
217,2025-04-22 15:02:52,31.372549019607842 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.499 volt,92 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.2 volt,43.529411764705884 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,80 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.145 volt,0.72 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,844.5 revolutions_per_minute,1763.0 second,3.125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68ead90>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-4.5 degree,0.0 count
218,2025-04-22 15:02:59,30.980392156862745 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.593 volt,92 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,43.529411764705884 percent,7.450980392156863 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],49 kilopascal,80 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.785 volt,0.72 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,849.5 revolutions_per_minute,1770.0 second,3.125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68866b0>,10.196078431372548 percent,18.03921568627451 percent,17.647058823529413 percent,-4.0 degree,0.0 count
219,2025-04-22 15:03:06,30.588235294117645 percent,14.509803921568627 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.523 volt,92 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.0 volt,42.745098039215684 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,80 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.115 volt,0.715 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,835.5 revolutions_per_minute,1777.0 second,2.34375 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eab50>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-4.0 degree,0.0 count
220,2025-04-22 15:03:13,30.19607843137255 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.593 volt,92 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,42.35294117647059 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],47 kilopascal,80 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.13 volt,0.715 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,848.0 revolutions_per_minute,1784.0 second,1.5625 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68861d0>,10.196078431372548 percent,18.03921568627451 percent,17.647058823529413 percent,-3.0 degree,0.0 count
221,2025-04-22 15:03:19,30.19607843137255 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.593 volt,91 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,42.745098039215684 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],47 kilopascal,80 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.17 volt,0.71 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,848.0 revolutions_per_minute,1791.0 second,0.0 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68ead90>,10.196078431372548 percent,18.03921568627451 percent,17.647058823529413 percent,-3.0 degree,0.0 count
222,2025-04-22 15:03:26,30.19607843137255 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.523 volt,91 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.0 volt,43.529411764705884 percent,3.1372549019607843 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,80 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.24 volt,0.715 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,855.0 revolutions_per_minute,1798.0 second,1.5625 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68eab90>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-3.0 degree,0.0 count
223,2025-04-22 15:03:33,30.980392156862745 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.546000000000001 volt,91 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.1 volt,42.745098039215684 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,81 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.145 volt,0.715 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,872.5 revolutions_per_minute,1805.0 second,2.34375 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68cf3b0>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-4.0 degree,0.0 count
224,2025-04-22 15:03:40,30.980392156862745 percent,14.901960784313726 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.499 volt,91 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.0 volt,42.745098039215684 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,81 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.175 volt,0.71 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,861.5 revolutions_per_minute,1812.0 second,0.78125 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68ea130>,10.196078431372548 percent,18.03921568627451 percent,17.647058823529413 percent,-2.5 degree,0.0 count
225,2025-04-22 15:03:47,30.588235294117645 percent,14.509803921568627 percent,7.450980392156863 percent,96 kilopascal,bytearray(b'33920-66R0*'),13.64 volt,92 degree_Celsius,6.0 kilometer,0.0 kilometer,ELM327 v2.1,13.0 volt,42.745098039215684 percent,0.0 percent,"('Closed loop, using oxygen sensor feedback to determine fuel mix', '')",[],[],48 kilopascal,81 degree_Celsius,9.375 percent,10000000000000000000000000000001,10000000000000000000100000000000,Unknown : 0.0 count [PASSED],Unknown : 0.0 millisecond [PASSED],"Unknown : 0.0 degree [PASSED]
Unknown : 0.0 degree [PASSED]",0.09 volt,0.71 volt,"((), (False, False, False, False), (False, False, True, True))",EOBD (Europe),0001000000000000000000000000000000000000,10111110001111101011100000010011,10000000000001011010000000000001,01101010110100000000000000000000,7.8431372549019605 percent,859.5 revolutions_per_minute,1819.0 second,3.90625 percent,0.0 kilometer_per_hour,<obd.OBDResponse.Status object at 0xf68ead90>,10.196078431372548 percent,18.03921568627451 percent,18.03921568627451 percent,-3.0 degree,0.0 count
